Zeit;Verbrauch
2023-05-31 00:00:00;0,0
2023-05-31 01:00:00;0,0
2023-05-31 02:00:00;0,0
2023-05-31 03:00:00;0,0
2023-05-31 04:00:00;0
2023-05-31 05:00:00;0,1
2023-05-31 06:00:00;0,22
2023-05-31 07:00:00;0,45
2023-05-31 08:00:00;1,65
2023-05-31 09:00:00;1,59
2023-05-31 10:00:00;1,74
2023-05-31 11:00:00;2,26
2023-05-31 12:00:00;3,06
2023-05-31 13:00:00;2,75
2023-05-31 14:00:00;2,3
2023-05-31 15:00:00;1,79
2023-05-31 16:00:00;1,01
2023-05-31 17:00:00;0,74
2023-05-31 18:00:00;0,17
2023-05-31 19:00:00;0,07
2023-05-31 20:00:00;0,01
2023-05-31 21:00:00;0,0
2023-05-31 22:00:00;0,0
2023-05-31 23:00:00;0,0
