Zeit;Verbrauch
2023-05-17 00:00:00;0,0
2023-05-17 01:00:00;0,0
2023-05-17 02:00:00;0,0
2023-05-17 03:00:00;0,0
2023-05-17 04:00:00;0
2023-05-17 05:00:00;0,0
2023-05-17 06:00:00;0,048
2023-05-17 07:00:00;0,38
2023-05-17 08:00:00;0,75
2023-05-17 09:00:00;0,56
2023-05-17 10:00:00;1,32
2023-05-17 11:00:00;1,97
2023-05-17 12:00:00;1,36
2023-05-17 13:00:00;0,91
2023-05-17 14:00:00;0,89
2023-05-17 15:00:00;0,69
2023-05-17 16:00:00;0,49
2023-05-17 17:00:00;0,33
2023-05-17 18:00:00;0,13
2023-05-17 19:00:00;0,03
2023-05-17 20:00:00;0,0
2023-05-17 21:00:00;0,0
2023-05-17 22:00:00;0,0
2023-05-17 23:00:00;0,0
