Zeit;Verbrauch
2015-10-13 00:00:00;0,0
2015-10-13 01:00:00;0,0
2015-10-13 02:00:00;0,0
2015-10-13 03:00:00;0,0
2015-10-13 04:00:00;0,0
2015-10-13 05:00:00;0,0
2015-10-13 06:00:00;0,0
2015-10-13 07:00:00;0,0
2015-10-13 08:00:00;0,0
2015-10-13 09:00:00;0,312
2015-10-13 10:00:00;0,347
2015-10-13 11:00:00;0,335
2015-10-13 12:00:00;0,286
2015-10-13 13:00:00;0,255
2015-10-13 14:00:00;0,264
2015-10-13 15:00:00;0,296
2015-10-13 16:00:00;0,299
2015-10-13 17:00:00;0,269
2015-10-13 18:00:00;0,198
2015-10-13 19:00:00;0,0
2015-10-13 20:00:00;0,0
2015-10-13 21:00:00;0,0
2015-10-13 22:00:00;0,0
2015-10-13 23:00:00;0,0
