Zeit;Verbrauch
2024-09-25 00:00:00;0,0
2024-09-25 01:00:00;0,0
2024-09-25 02:00:00;0,0
2024-09-25 03:00:00;0,0
2024-09-25 04:00:00;0,0
2024-09-25 05:00:00;0
2024-09-25 06:00:00;0,079
2024-09-25 07:00:00;0,046
2024-09-25 08:00:00;0,129
2024-09-25 09:00:00;1,803
2024-09-25 10:00:00;0
2024-09-25 11:00:00;0
2024-09-25 12:00:00;0,003
2024-09-25 13:00:00;0
2024-09-25 14:00:00;0
2024-09-25 15:00:00;0,067
2024-09-25 16:00:00;0
2024-09-25 17:00:00;11,925
2024-09-25 18:00:00;0,0
2024-09-25 19:00:00;0,0
2024-09-25 20:00:00;0,0
2024-09-25 21:00:00;0,0
2024-09-25 22:00:00;0,0
2024-09-25 23:00:00;0,0
