Zeit;Verbrauch
2024-09-21 00:00:00;0,0
2024-09-21 01:00:00;0,0
2024-09-21 02:00:00;0,0
2024-09-21 03:00:00;0,0
2024-09-21 04:00:00;0,0
2024-09-21 05:00:00;0
2024-09-21 06:00:00;0,074
2024-09-21 07:00:00;0,43
2024-09-21 08:00:00;0,38
2024-09-21 09:00:00;1,46
2024-09-21 10:00:00;2,56
2024-09-21 11:00:00;2,52
2024-09-21 12:00:00;2,61
2024-09-21 13:00:00;2,12
2024-09-21 14:00:00;1,54
2024-09-21 15:00:00;1,25
2024-09-21 16:00:00;0,45
2024-09-21 17:00:00;0,12
2024-09-21 18:00:00;0,01
2024-09-21 19:00:00;0,0
2024-09-21 20:00:00;0,0
2024-09-21 21:00:00;0,0
2024-09-21 22:00:00;0,0
2024-09-21 23:00:00;0,0
