Zeit;Verbrauch
2024-09-13 00:00:00;0,0
2024-09-13 01:00:00;0,0
2024-09-13 02:00:00;0,0
2024-09-13 03:00:00;0,0
2024-09-13 04:00:00;0,0
2024-09-13 05:00:00;0
2024-09-13 06:00:00;0,002
2024-09-13 07:00:00;0,14
2024-09-13 08:00:00;0,26
2024-09-13 09:00:00;0,35
2024-09-13 10:00:00;1,15
2024-09-13 11:00:00;0,71
2024-09-13 12:00:00;0,6
2024-09-13 13:00:00;1,08
2024-09-13 14:00:00;0,91
2024-09-13 15:00:00;0,28
2024-09-13 16:00:00;0,43
2024-09-13 17:00:00;0,13
2024-09-13 18:00:00;0,0
2024-09-13 19:00:00;0,0
2024-09-13 20:00:00;0,0
2024-09-13 21:00:00;0,0
2024-09-13 22:00:00;0,0
2024-09-13 23:00:00;0,0
