Zeit;Verbrauch
2021-03-31 00:00:00;0,0
2021-03-31 01:00:00;0,0
2021-03-31 02:00:00;0,0
2021-03-31 03:00:00;0,0
2021-03-31 04:00:00;0,0
2021-03-31 05:00:00;0,0
2021-03-31 06:00:00;0,0
2021-03-31 07:00:00;0,0
2021-03-31 08:00:00;0,0
2021-03-31 09:00:00;1,746
2021-03-31 10:00:00;1,936
2021-03-31 11:00:00;1,872
2021-03-31 12:00:00;1,6
2021-03-31 13:00:00;1,423
2021-03-31 14:00:00;1,475
2021-03-31 15:00:00;1,651
2021-03-31 16:00:00;1,669
2021-03-31 17:00:00;1,505
2021-03-31 18:00:00;1,104
2021-03-31 19:00:00;0,0
2021-03-31 20:00:00;0,0
2021-03-31 21:00:00;0,0
2021-03-31 22:00:00;0,0
2021-03-31 23:00:00;0,0
