Zeit;Verbrauch
2018-08-08 00:00:00;0,0
2018-08-08 01:00:00;0,0
2018-08-08 02:00:00;0,0
2018-08-08 03:00:00;0,0
2018-08-08 04:00:00;0,0
2018-08-08 05:00:00;0,0
2018-08-08 06:00:00;0,0
2018-08-08 07:00:00;0,0
2018-08-08 08:00:00;0,0
2018-08-08 09:00:00;1,296
2018-08-08 10:00:00;1,437
2018-08-08 11:00:00;1,389
2018-08-08 12:00:00;1,188
2018-08-08 13:00:00;1,056
2018-08-08 14:00:00;1,094
2018-08-08 15:00:00;1,225
2018-08-08 16:00:00;1,238
2018-08-08 17:00:00;1,117
2018-08-08 18:00:00;0,819
2018-08-08 19:00:00;0,0
2018-08-08 20:00:00;0,0
2018-08-08 21:00:00;0,0
2018-08-08 22:00:00;0,0
2018-08-08 23:00:00;0,0
