Zeit;Verbrauch
2022-08-13 04:00:00;0,033
2022-08-13 05:00:00;0,097
2022-08-13 06:00:00;0,152
2022-08-13 07:00:00;0,87
2022-08-13 08:00:00;1,354
2022-08-13 09:00:00;1,676
2022-08-13 10:00:00;1,886
2022-08-13 11:00:00;2,958
2022-08-13 12:00:00;2,648
2022-08-13 13:00:00;2,192
2022-08-13 14:00:00;1,565
2022-08-13 15:00:00;1,325
2022-08-13 16:00:00;0,476
2022-08-13 17:00:00;0,076
2022-08-13 18:00:00;0,021
