Zeit;Verbrauch
2021-03-08 06:00:00;0,082
2021-03-08 07:00:00;0,362
2021-03-08 08:00:00;0,696
2021-03-08 09:00:00;1,511
2021-03-08 10:00:00;2,17
2021-03-08 11:00:00;2,205
2021-03-08 12:00:00;2,002
2021-03-08 13:00:00;1,473
2021-03-08 14:00:00;1,211
2021-03-08 15:00:00;0,52
2021-03-08 16:00:00;0,107
2021-03-08 17:00:00;0,011
