Zeit;Verbrauch
2014-07-15 00:00:00;0,0
2014-07-15 01:00:00;0,0
2014-07-15 02:00:00;0,0
2014-07-15 03:00:00;0,0
2014-07-15 04:00:00;0,0
2014-07-15 05:00:00;0,0
2014-07-15 06:00:00;0,0
2014-07-15 07:00:00;0,0
2014-07-15 08:00:00;0,0
2014-07-15 09:00:00;3,05
2014-07-15 10:00:00;3,381
2014-07-15 11:00:00;3,27
2014-07-15 12:00:00;2,795
2014-07-15 13:00:00;2,485
2014-07-15 14:00:00;2,575
2014-07-15 15:00:00;2,884
2014-07-15 16:00:00;2,914
2014-07-15 17:00:00;2,628
2014-07-15 18:00:00;1,928
2014-07-15 19:00:00;0,0
2014-07-15 20:00:00;0,0
2014-07-15 21:00:00;0,0
2014-07-15 22:00:00;0,0
2014-07-15 23:00:00;0,0
