Zeit;Verbrauch
2018-11-24 00:00:00;0,0
2018-11-24 01:00:00;0,0
2018-11-24 02:00:00;0,0
2018-11-24 03:00:00;0,0
2018-11-24 04:00:00;0,0
2018-11-24 05:00:00;0,0
2018-11-24 06:00:00;0,0
2018-11-24 07:00:00;0,0
2018-11-24 08:00:00;0,0
2018-11-24 09:00:00;0,295
2018-11-24 10:00:00;0,327
2018-11-24 11:00:00;0,316
2018-11-24 12:00:00;0,27
2018-11-24 13:00:00;0,24
2018-11-24 14:00:00;0,249
2018-11-24 15:00:00;0,279
2018-11-24 16:00:00;0,282
2018-11-24 17:00:00;0,254
2018-11-24 18:00:00;0,186
2018-11-24 19:00:00;0,0
2018-11-24 20:00:00;0,0
2018-11-24 21:00:00;0,0
2018-11-24 22:00:00;0,0
2018-11-24 23:00:00;0,0
