Zeit;Verbrauch
2014-02-15 00:00:00;0,0
2014-02-15 01:00:00;0,0
2014-02-15 02:00:00;0,0
2014-02-15 03:00:00;0,0
2014-02-15 04:00:00;0,0
2014-02-15 05:00:00;0,0
2014-02-15 06:00:00;0,0
2014-02-15 07:00:00;0,0
2014-02-15 08:00:00;0,0
2014-02-15 09:00:00;1,269
2014-02-15 10:00:00;1,407
2014-02-15 11:00:00;1,36
2014-02-15 12:00:00;1,163
2014-02-15 13:00:00;1,034
2014-02-15 14:00:00;1,071
2014-02-15 15:00:00;1,2
2014-02-15 16:00:00;1,212
2014-02-15 17:00:00;1,093
2014-02-15 18:00:00;0,802
2014-02-15 19:00:00;0,0
2014-02-15 20:00:00;0,0
2014-02-15 21:00:00;0,0
2014-02-15 22:00:00;0,0
2014-02-15 23:00:00;0,0
