Zeit;Verbrauch
2014-02-17 00:00:00;0,0
2014-02-17 01:00:00;0,0
2014-02-17 02:00:00;0,0
2014-02-17 03:00:00;0,0
2014-02-17 04:00:00;0,0
2014-02-17 05:00:00;0,0
2014-02-17 06:00:00;0,0
2014-02-17 07:00:00;0,0
2014-02-17 08:00:00;0,0
2014-02-17 09:00:00;0,862
2014-02-17 10:00:00;0,956
2014-02-17 11:00:00;0,924
2014-02-17 12:00:00;0,79
2014-02-17 13:00:00;0,702
2014-02-17 14:00:00;0,728
2014-02-17 15:00:00;0,815
2014-02-17 16:00:00;0,824
2014-02-17 17:00:00;0,743
2014-02-17 18:00:00;0,545
2014-02-17 19:00:00;0,0
2014-02-17 20:00:00;0,0
2014-02-17 21:00:00;0,0
2014-02-17 22:00:00;0,0
2014-02-17 23:00:00;0,0
