Zeit;Verbrauch
2022-10-26 06:00:00;0,036
2022-10-26 07:00:00;0,089
2022-10-26 08:00:00;0,253
2022-10-26 09:00:00;0,44
2022-10-26 10:00:00;0,944
2022-10-26 11:00:00;1,073
2022-10-26 12:00:00;1,256
2022-10-26 13:00:00;0,864
2022-10-26 14:00:00;0,444
2022-10-26 15:00:00;0,063
2022-10-26 16:00:00;0,003
