Zeit;Verbrauch
2019-03-02 00:00:00;0,0
2019-03-02 01:00:00;0,0
2019-03-02 02:00:00;0,0
2019-03-02 03:00:00;0,0
2019-03-02 04:00:00;0,0
2019-03-02 05:00:00;0,0
2019-03-02 06:00:00;0,0
2019-03-02 07:00:00;0,0
2019-03-02 08:00:00;0,0
2019-03-02 09:00:00;0,471
2019-03-02 10:00:00;0,522
2019-03-02 11:00:00;0,505
2019-03-02 12:00:00;0,432
2019-03-02 13:00:00;0,384
2019-03-02 14:00:00;0,398
2019-03-02 15:00:00;0,445
2019-03-02 16:00:00;0,45
2019-03-02 17:00:00;0,406
2019-03-02 18:00:00;0,298
2019-03-02 19:00:00;0,0
2019-03-02 20:00:00;0,0
2019-03-02 21:00:00;0,0
2019-03-02 22:00:00;0,0
2019-03-02 23:00:00;0,0
