Zeit;Verbrauch
2023-06-14 00:00:00;0,0
2023-06-14 01:00:00;0,0
2023-06-14 02:00:00;0,0
2023-06-14 03:00:00;0,0
2023-06-14 04:00:00;0
2023-06-14 05:00:00;0,094
2023-06-14 06:00:00;0,053
2023-06-14 07:00:00;1,022
2023-06-14 08:00:00;1,647
2023-06-14 09:00:00;0,049
2023-06-14 10:00:00;0,28
2023-06-14 11:00:00;0,106
2023-06-14 12:00:00;0
2023-06-14 13:00:00;0
2023-06-14 14:00:00;0
2023-06-14 15:00:00;0
2023-06-14 16:00:00;0
2023-06-14 17:00:00;0
2023-06-14 18:00:00;0
2023-06-14 19:00:00;0
2023-06-14 20:00:00;25,051
2023-06-14 21:00:00;0,0
2023-06-14 22:00:00;0,0
2023-06-14 23:00:00;0,0
