Zeit;Verbrauch
2023-06-04 00:00:00;0,0
2023-06-04 01:00:00;0,0
2023-06-04 02:00:00;0,0
2023-06-04 03:00:00;0,0
2023-06-04 04:00:00;0
2023-06-04 05:00:00;0,14
2023-06-04 06:00:00;0,47
2023-06-04 07:00:00;0,86
2023-06-04 08:00:00;1,16
2023-06-04 09:00:00;2,73
2023-06-04 10:00:00;2,68
2023-06-04 11:00:00;2,76
2023-06-04 12:00:00;2,39
2023-06-04 13:00:00;2,16
2023-06-04 14:00:00;1,85
2023-06-04 15:00:00;1,22
2023-06-04 16:00:00;1,53
2023-06-04 17:00:00;0,85
2023-06-04 18:00:00;0,35
2023-06-04 19:00:00;0,1
2023-06-04 20:00:00;0,0
2023-06-04 21:00:00;0,0
2023-06-04 22:00:00;0,0
2023-06-04 23:00:00;0,0
