Zeit;Verbrauch
2018-05-20 00:00:00;0,0
2018-05-20 01:00:00;0,0
2018-05-20 02:00:00;0,0
2018-05-20 03:00:00;0,0
2018-05-20 04:00:00;0,0
2018-05-20 05:00:00;0,0
2018-05-20 06:00:00;0,0
2018-05-20 07:00:00;0,0
2018-05-20 08:00:00;0,0
2018-05-20 09:00:00;1,501
2018-05-20 10:00:00;1,665
2018-05-20 11:00:00;1,61
2018-05-20 12:00:00;1,376
2018-05-20 13:00:00;1,223
2018-05-20 14:00:00;1,268
2018-05-20 15:00:00;1,42
2018-05-20 16:00:00;1,435
2018-05-20 17:00:00;1,294
2018-05-20 18:00:00;0,949
2018-05-20 19:00:00;0,0
2018-05-20 20:00:00;0,0
2018-05-20 21:00:00;0,0
2018-05-20 22:00:00;0,0
2018-05-20 23:00:00;0,0
