Zeit;Verbrauch
2014-05-18 00:00:00;0,0
2014-05-18 01:00:00;0,0
2014-05-18 02:00:00;0,0
2014-05-18 03:00:00;0,0
2014-05-18 04:00:00;0,0
2014-05-18 05:00:00;0,0
2014-05-18 06:00:00;0,0
2014-05-18 07:00:00;0,0
2014-05-18 08:00:00;0,0
2014-05-18 09:00:00;3,048
2014-05-18 10:00:00;3,38
2014-05-18 11:00:00;3,269
2014-05-18 12:00:00;2,794
2014-05-18 13:00:00;2,484
2014-05-18 14:00:00;2,574
2014-05-18 15:00:00;2,883
2014-05-18 16:00:00;2,913
2014-05-18 17:00:00;2,627
2014-05-18 18:00:00;1,927
2014-05-18 19:00:00;0,0
2014-05-18 20:00:00;0,0
2014-05-18 21:00:00;0,0
2014-05-18 22:00:00;0,0
2014-05-18 23:00:00;0,0
