Zeit;Verbrauch
2022-02-07 00:00:00;0,0
2022-02-07 01:00:00;0,0
2022-02-07 02:00:00;0,0
2022-02-07 03:00:00;0,0
2022-02-07 04:00:00;0,0
2022-02-07 05:00:00;0,0
2022-02-07 06:00:00;0,0
2022-02-07 07:00:00;0,0
2022-02-07 08:00:00;0,0
2022-02-07 09:00:00;0,425
2022-02-07 10:00:00;0,471
2022-02-07 11:00:00;0,456
2022-02-07 12:00:00;0,39
2022-02-07 13:00:00;0,346
2022-02-07 14:00:00;0,359
2022-02-07 15:00:00;0,402
2022-02-07 16:00:00;0,406
2022-02-07 17:00:00;0,366
2022-02-07 18:00:00;0,269
2022-02-07 19:00:00;0,0
2022-02-07 20:00:00;0,0
2022-02-07 21:00:00;0,0
2022-02-07 22:00:00;0,0
2022-02-07 23:00:00;0,0
