Zeit;Verbrauch
2024-10-28 00:00:00;0,0
2024-10-28 01:00:00;0,0
2024-10-28 02:00:00;0,0
2024-10-28 03:00:00;0,0
2024-10-28 04:00:00;0,0
2024-10-28 05:00:00;0,0
2024-10-28 06:00:00;0
2024-10-28 07:00:00;0
2024-10-28 08:00:00;0,24
2024-10-28 09:00:00;0,39
2024-10-28 10:00:00;0,49
2024-10-28 11:00:00;0,54
2024-10-28 12:00:00;0,58
2024-10-28 13:00:00;0,55
2024-10-28 14:00:00;0,5
2024-10-28 15:00:00;0,18
2024-10-28 16:00:00;0,06
2024-10-28 17:00:00;0,0
2024-10-28 18:00:00;0,0
2024-10-28 19:00:00;0,0
2024-10-28 20:00:00;0,0
2024-10-28 21:00:00;0,0
2024-10-28 22:00:00;0,0
2024-10-28 23:00:00;0,0
