Zeit;Verbrauch
2025-06-23 00:00:00;0,0
2025-06-23 01:00:00;0,0
2025-06-23 02:00:00;0,0
2025-06-23 03:00:00;0,0
2025-06-23 04:00:00;0
2025-06-23 05:00:00;0,098
2025-06-23 06:00:00;0,45
2025-06-23 07:00:00;0,68
2025-06-23 08:00:00;2,54
2025-06-23 09:00:00;2,48
2025-06-23 10:00:00;2,5
2025-06-23 11:00:00;2,96
2025-06-23 12:00:00;1,4
2025-06-23 13:00:00;1,86
2025-06-23 14:00:00;0,59
2025-06-23 15:00:00;1,24
2025-06-23 16:00:00;1,25
2025-06-23 17:00:00;1,1
2025-06-23 18:00:00;0,38
2025-06-23 19:00:00;0,15
2025-06-23 20:00:00;0,01
2025-06-23 21:00:00;0,0
2025-06-23 22:00:00;0,0
2025-06-23 23:00:00;0,0
