Zeit;Verbrauch
2025-06-03 00:00:00;0,0
2025-06-03 01:00:00;0,0
2025-06-03 02:00:00;0,0
2025-06-03 03:00:00;0,0
2025-06-03 04:00:00;0
2025-06-03 05:00:00;0,159
2025-06-03 06:00:00;0,654
2025-06-03 07:00:00;0,098
2025-06-03 08:00:00;2,34
2025-06-03 09:00:00;0
2025-06-03 10:00:00;0,567
2025-06-03 11:00:00;0
2025-06-03 12:00:00;1,658
2025-06-03 13:00:00;0
2025-06-03 14:00:00;0
2025-06-03 15:00:00;0
2025-06-03 16:00:00;0,677
2025-06-03 17:00:00;0
2025-06-03 18:00:00;0
2025-06-03 19:00:00;19,03
2025-06-03 20:00:00;0,0
2025-06-03 21:00:00;0,0
2025-06-03 22:00:00;0,0
2025-06-03 23:00:00;0,0
