Zeit;Verbrauch
2024-06-18 00:00:00;0,0
2024-06-18 01:00:00;0,0
2024-06-18 02:00:00;0,0
2024-06-18 03:00:00;0
2024-06-18 04:00:00;0,068
2024-06-18 05:00:00;0,095
2024-06-18 06:00:00;0,326
2024-06-18 07:00:00;0,873
2024-06-18 08:00:00;1,042
2024-06-18 09:00:00;0,662
2024-06-18 10:00:00;0
2024-06-18 11:00:00;0,721
2024-06-18 12:00:00;0
2024-06-18 13:00:00;0
2024-06-18 14:00:00;0
2024-06-18 15:00:00;0
2024-06-18 16:00:00;0
2024-06-18 17:00:00;0
2024-06-18 18:00:00;0
2024-06-18 19:00:00;0
2024-06-18 20:00:00;26,217
2024-06-18 21:00:00;0,0
2024-06-18 22:00:00;0,0
2024-06-18 23:00:00;0,0
