Zeit;Verbrauch
2024-06-04 00:00:00;0,0
2024-06-04 01:00:00;0,0
2024-06-04 02:00:00;0,0
2024-06-04 03:00:00;0,0
2024-06-04 04:00:00;0
2024-06-04 05:00:00;0,14
2024-06-04 06:00:00;0,44
2024-06-04 07:00:00;0,91
2024-06-04 08:00:00;2,89
2024-06-04 09:00:00;2,98
2024-06-04 10:00:00;3,3
2024-06-04 11:00:00;3,26
2024-06-04 12:00:00;3,6
2024-06-04 13:00:00;3,18
2024-06-04 14:00:00;2,58
2024-06-04 15:00:00;1,87
2024-06-04 16:00:00;1,62
2024-06-04 17:00:00;0
2024-06-04 18:00:00;0
2024-06-04 19:00:00;0
2024-06-04 20:00:00;27,82
2024-06-04 21:00:00;0,0
2024-06-04 22:00:00;0,0
2024-06-04 23:00:00;0,0
