Zeit;Verbrauch
2024-06-09 00:00:00;0,0
2024-06-09 01:00:00;0,0
2024-06-09 02:00:00;0,0
2024-06-09 03:00:00;0,0
2024-06-09 04:00:00;0
2024-06-09 05:00:00;0,24
2024-06-09 06:00:00;0,55
2024-06-09 07:00:00;0,93
2024-06-09 08:00:00;1,02
2024-06-09 09:00:00;1,32
2024-06-09 10:00:00;2,33
2024-06-09 11:00:00;2,31
2024-06-09 12:00:00;1,64
2024-06-09 13:00:00;1,89
2024-06-09 14:00:00;1,66
2024-06-09 15:00:00;1,17
2024-06-09 16:00:00;1,22
2024-06-09 17:00:00;0,27
2024-06-09 18:00:00;0,02
2024-06-09 19:00:00;0,03
2024-06-09 20:00:00;0,0
2024-06-09 21:00:00;0,0
2024-06-09 22:00:00;0,0
2024-06-09 23:00:00;0,0
