Zeit;Verbrauch
2024-06-12 00:00:00;0,0
2024-06-12 01:00:00;0,0
2024-06-12 02:00:00;0,0
2024-06-12 03:00:00;0,0
2024-06-12 04:00:00;0
2024-06-12 05:00:00;0,134
2024-06-12 06:00:00;0,54
2024-06-12 07:00:00;0,73
2024-06-12 08:00:00;3,23
2024-06-12 09:00:00;3,04
2024-06-12 10:00:00;3,38
2024-06-12 11:00:00;3,1
2024-06-12 12:00:00;3,69
2024-06-12 13:00:00;3,18
2024-06-12 14:00:00;2,51
2024-06-12 15:00:00;2,15
2024-06-12 16:00:00;1,86
2024-06-12 17:00:00;0,85
2024-06-12 18:00:00;0,34
2024-06-12 19:00:00;0,13
2024-06-12 20:00:00;0,01
2024-06-12 21:00:00;0,0
2024-06-12 22:00:00;0,0
2024-06-12 23:00:00;0,0
