Zeit;Verbrauch
2024-06-02 00:00:00;0,0
2024-06-02 01:00:00;0,0
2024-06-02 02:00:00;0,0
2024-06-02 03:00:00;0,0
2024-06-02 04:00:00;0
2024-06-02 05:00:00;0,082
2024-06-02 06:00:00;0,168
2024-06-02 07:00:00;0,432
2024-06-02 08:00:00;0,388
2024-06-02 09:00:00;0
2024-06-02 10:00:00;0,507
2024-06-02 11:00:00;0,553
2024-06-02 12:00:00;0
2024-06-02 13:00:00;0,426
2024-06-02 14:00:00;7,139
2024-06-02 15:00:00;1,42
2024-06-02 16:00:00;1,54
2024-06-02 17:00:00;0,71
2024-06-02 18:00:00;0,09
2024-06-02 19:00:00;0,03
2024-06-02 20:00:00;0,0
2024-06-02 21:00:00;0,0
2024-06-02 22:00:00;0,0
2024-06-02 23:00:00;0,0
