Zeit;Verbrauch
2024-06-10 00:00:00;0,0
2024-06-10 01:00:00;0,0
2024-06-10 02:00:00;0,0
2024-06-10 03:00:00;0,0
2024-06-10 04:00:00;0
2024-06-10 05:00:00;0
2024-06-10 06:00:00;0,13
2024-06-10 07:00:00;0,34
2024-06-10 08:00:00;0,31
2024-06-10 09:00:00;0,86
2024-06-10 10:00:00;2,8
2024-06-10 11:00:00;1,3
2024-06-10 12:00:00;1,95
2024-06-10 13:00:00;1,94
2024-06-10 14:00:00;2,38
2024-06-10 15:00:00;1,36
2024-06-10 16:00:00;1,68
2024-06-10 17:00:00;0,75
2024-06-10 18:00:00;0,19
2024-06-10 19:00:00;0,06
2024-06-10 20:00:00;0,0
2024-06-10 21:00:00;0,0
2024-06-10 22:00:00;0,0
2024-06-10 23:00:00;0,0
