Zeit;Verbrauch
2021-07-25 04:00:00;0,099
2021-07-25 05:00:00;0,195
2021-07-25 06:00:00;0,468
2021-07-25 07:00:00;1,293
2021-07-25 08:00:00;0,903
2021-07-25 09:00:00;1,5
2021-07-25 10:00:00;1,404
2021-07-25 11:00:00;2,512
2021-07-25 12:00:00;0,356
2021-07-25 13:00:00;1,151
2021-07-25 14:00:00;0,749
2021-07-25 15:00:00;0,57
2021-07-25 16:00:00;0,457
2021-07-25 17:00:00;0,086
2021-07-25 18:00:00;0,03
