Zeit;Verbrauch
2020-04-28 00:00:00;0,0
2020-04-28 01:00:00;0,0
2020-04-28 02:00:00;0,0
2020-04-28 03:00:00;0,0
2020-04-28 04:00:00;0,0
2020-04-28 05:00:00;0,0
2020-04-28 06:00:00;0,0
2020-04-28 07:00:00;0,0
2020-04-28 08:00:00;0,0
2020-04-28 09:00:00;1,482
2020-04-28 10:00:00;1,643
2020-04-28 11:00:00;1,589
2020-04-28 12:00:00;1,358
2020-04-28 13:00:00;1,207
2020-04-28 14:00:00;1,251
2020-04-28 15:00:00;1,401
2020-04-28 16:00:00;1,416
2020-04-28 17:00:00;1,277
2020-04-28 18:00:00;0,937
2020-04-28 19:00:00;0,0
2020-04-28 20:00:00;0,0
2020-04-28 21:00:00;0,0
2020-04-28 22:00:00;0,0
2020-04-28 23:00:00;0,0
