Zeit;Verbrauch
2026-02-12 00:00:00;0,0
2026-02-12 01:00:00;0,0
2026-02-12 02:00:00;0,0
2026-02-12 03:00:00;0,0
2026-02-12 04:00:00;0,0
2026-02-12 05:00:00;0,0
2026-02-12 06:00:00;0,0
2026-02-12 07:00:00;0
2026-02-12 08:00:00;0,14
2026-02-12 09:00:00;0,44
2026-02-12 10:00:00;0,44
2026-02-12 11:00:00;0,38
2026-02-12 12:00:00;0,22
2026-02-12 13:00:00;0,15
2026-02-12 14:00:00;0,32
2026-02-12 15:00:00;0,82
2026-02-12 16:00:00;0,28
2026-02-12 17:00:00;0,04
2026-02-12 18:00:00;0,0
2026-02-12 19:00:00;0,0
2026-02-12 20:00:00;0,0
2026-02-12 21:00:00;0,0
2026-02-12 22:00:00;0,0
2026-02-12 23:00:00;0,0
