Zeit;Verbrauch
2017-11-29 00:00:00;0,0
2017-11-29 01:00:00;0,0
2017-11-29 02:00:00;0,0
2017-11-29 03:00:00;0,0
2017-11-29 04:00:00;0,0
2017-11-29 05:00:00;0,0
2017-11-29 06:00:00;0,0
2017-11-29 07:00:00;0,0
2017-11-29 08:00:00;0,0
2017-11-29 09:00:00;0,14
2017-11-29 10:00:00;0,155
2017-11-29 11:00:00;0,15
2017-11-29 12:00:00;0,128
2017-11-29 13:00:00;0,114
2017-11-29 14:00:00;0,118
2017-11-29 15:00:00;0,132
2017-11-29 16:00:00;0,134
2017-11-29 17:00:00;0,121
2017-11-29 18:00:00;0,088
2017-11-29 19:00:00;0,0
2017-11-29 20:00:00;0,0
2017-11-29 21:00:00;0,0
2017-11-29 22:00:00;0,0
2017-11-29 23:00:00;0,0
