Zeit;Verbrauch
2021-08-15 00:00:00;0,0
2021-08-15 01:00:00;0,0
2021-08-15 02:00:00;0,0
2021-08-15 03:00:00;0,0
2021-08-15 04:00:00;0,0
2021-08-15 05:00:00;0,0
2021-08-15 06:00:00;0,0
2021-08-15 07:00:00;0,0
2021-08-15 08:00:00;0,0
2021-08-15 09:00:00;1,851
2021-08-15 10:00:00;2,052
2021-08-15 11:00:00;1,985
2021-08-15 12:00:00;1,696
2021-08-15 13:00:00;1,508
2021-08-15 14:00:00;1,563
2021-08-15 15:00:00;1,75
2021-08-15 16:00:00;1,769
2021-08-15 17:00:00;1,595
2021-08-15 18:00:00;1,17
2021-08-15 19:00:00;0,0
2021-08-15 20:00:00;0,0
2021-08-15 21:00:00;0,0
2021-08-15 22:00:00;0,0
2021-08-15 23:00:00;0,0
