Zeit;Verbrauch
2025-03-15 00:00:00;0,0
2025-03-15 01:00:00;0,0
2025-03-15 02:00:00;0,0
2025-03-15 03:00:00;0,0
2025-03-15 04:00:00;0,0
2025-03-15 05:00:00;0,0
2025-03-15 06:00:00;0
2025-03-15 07:00:00;0,06
2025-03-15 08:00:00;0,56
2025-03-15 09:00:00;0,93
2025-03-15 10:00:00;1,05
2025-03-15 11:00:00;1,0
2025-03-15 12:00:00;0,61
2025-03-15 13:00:00;0,54
2025-03-15 14:00:00;0,46
2025-03-15 15:00:00;0,22
2025-03-15 16:00:00;0,14
2025-03-15 17:00:00;0,05
2025-03-15 18:00:00;0,0
2025-03-15 19:00:00;0,0
2025-03-15 20:00:00;0,0
2025-03-15 21:00:00;0,0
2025-03-15 22:00:00;0,0
2025-03-15 23:00:00;0,0
