Zeit;Verbrauch
2025-03-01 00:00:00;0,0
2025-03-01 01:00:00;0,0
2025-03-01 02:00:00;0,0
2025-03-01 03:00:00;0,0
2025-03-01 04:00:00;0,0
2025-03-01 05:00:00;0,0
2025-03-01 06:00:00;0
2025-03-01 07:00:00;0,054
2025-03-01 08:00:00;0,24
2025-03-01 09:00:00;0,49
2025-03-01 10:00:00;2,48
2025-03-01 11:00:00;2,36
2025-03-01 12:00:00;2,24
2025-03-01 13:00:00;2,18
2025-03-01 14:00:00;2,05
2025-03-01 15:00:00;1,43
2025-03-01 16:00:00;0,37
2025-03-01 17:00:00;0,1
2025-03-01 18:00:00;0,01
2025-03-01 19:00:00;0,0
2025-03-01 20:00:00;0,0
2025-03-01 21:00:00;0,0
2025-03-01 22:00:00;0,0
2025-03-01 23:00:00;0,0
