Zeit;Verbrauch
2025-03-03 00:00:00;0,0
2025-03-03 01:00:00;0,0
2025-03-03 02:00:00;0,0
2025-03-03 03:00:00;0,0
2025-03-03 04:00:00;0,0
2025-03-03 05:00:00;0,0
2025-03-03 06:00:00;0
2025-03-03 07:00:00;0,067
2025-03-03 08:00:00;0,21
2025-03-03 09:00:00;0,5
2025-03-03 10:00:00;2,62
2025-03-03 11:00:00;2,6
2025-03-03 12:00:00;2,47
2025-03-03 13:00:00;2,12
2025-03-03 14:00:00;1,53
2025-03-03 15:00:00;1,29
2025-03-03 16:00:00;0,43
2025-03-03 17:00:00;0,06
2025-03-03 18:00:00;0,0
2025-03-03 19:00:00;0,0
2025-03-03 20:00:00;0,0
2025-03-03 21:00:00;0,0
2025-03-03 22:00:00;0,0
2025-03-03 23:00:00;0,0
