Zeit;Verbrauch
2017-10-13 00:00:00;0,0
2017-10-13 01:00:00;0,0
2017-10-13 02:00:00;0,0
2017-10-13 03:00:00;0,0
2017-10-13 04:00:00;0,0
2017-10-13 05:00:00;0,0
2017-10-13 06:00:00;0,0
2017-10-13 07:00:00;0,0
2017-10-13 08:00:00;0,0
2017-10-13 09:00:00;1,265
2017-10-13 10:00:00;1,403
2017-10-13 11:00:00;1,357
2017-10-13 12:00:00;1,16
2017-10-13 13:00:00;1,031
2017-10-13 14:00:00;1,069
2017-10-13 15:00:00;1,197
2017-10-13 16:00:00;1,209
2017-10-13 17:00:00;1,09
2017-10-13 18:00:00;0,8
2017-10-13 19:00:00;0,0
2017-10-13 20:00:00;0,0
2017-10-13 21:00:00;0,0
2017-10-13 22:00:00;0,0
2017-10-13 23:00:00;0,0
