Zeit;Verbrauch
2021-10-04 00:00:00;0,0
2021-10-04 01:00:00;0,0
2021-10-04 02:00:00;0,0
2021-10-04 03:00:00;0,0
2021-10-04 04:00:00;0,0
2021-10-04 05:00:00;0,0
2021-10-04 06:00:00;0,0
2021-10-04 07:00:00;0,0
2021-10-04 08:00:00;0,0
2021-10-04 09:00:00;0,45
2021-10-04 10:00:00;0,499
2021-10-04 11:00:00;0,483
2021-10-04 12:00:00;0,413
2021-10-04 13:00:00;0,367
2021-10-04 14:00:00;0,38
2021-10-04 15:00:00;0,426
2021-10-04 16:00:00;0,43
2021-10-04 17:00:00;0,388
2021-10-04 18:00:00;0,285
2021-10-04 19:00:00;0,0
2021-10-04 20:00:00;0,0
2021-10-04 21:00:00;0,0
2021-10-04 22:00:00;0,0
2021-10-04 23:00:00;0,0
