Datum;Kostal
2025-02-01;1,65
2025-02-02;3,42
2025-02-03;2,57
2025-02-04;7,29
2025-02-05;8,82
2025-02-06;3,61
2025-02-07;2,93
2025-02-08;9,47
2025-02-09;7,02
2025-02-10;4,62
2025-02-11;4,81
2025-02-12;4,41
2025-02-13;7,13
2025-02-14;1,34
2025-02-15;0,001
2025-02-16;0,53
2025-02-17;3,74
2025-02-18;3,77
2025-02-19;8,16
2025-02-20;6,1
2025-02-21;5,34
2025-02-22;9,89
2025-02-23;8,82
2025-02-24;4,76
2025-02-25;8,19
2025-02-26;5,01
2025-02-27;2,14
2025-02-28;3,84
