Datum;Kostal
2026-04-01;2,85
2026-04-02;9,81
2026-04-03;12,22
2026-04-04;19,16
2026-04-05;11,75
2026-04-06;18,24
2026-04-07;17,36
2026-04-08;16,5
2026-04-09;18,78
2026-04-10;17,51
2026-04-11;4,38
2026-04-12;20,46
2026-04-13;4,15
2026-04-14;6,17
2026-04-15;8,91
2026-04-16;13,33
2026-04-17;20,69
2026-04-18;19,88
2026-04-19;18,26
2026-04-20;12,82
2026-04-21;18,85
