Datum;Kostal
2026-02-01;5,66
2026-02-02;5,66
2026-02-03;8,77
2026-02-04;7,07
2026-02-05;2,47
2026-02-06;5,82
2026-02-07;1,72
2026-02-08;9,15
2026-02-09;0,008
2026-02-10;9,01
2026-02-11;4,16
2026-02-12;2,26
2026-02-13;3,24
2026-02-14;9,43
2026-02-15;3,36
2026-02-16;7,12
2026-02-17;3,4
2026-02-18;6,05
2026-02-19;3,42
2026-02-20;2,61
2026-02-21;1,53
2026-02-22;1,44
2026-02-23;6,87
2026-02-24;7,06
2026-02-25;3,22
2026-02-26;9,42
2026-02-27;11,06
2026-02-28;11,73
