Datum;Kostal
2025-10-01;5,0
2025-10-02;14,11
2025-10-03;14,39
2025-10-04;11,62
2025-10-05;8,49
2025-10-06;7,47
2025-10-07;4,68
2025-10-08;11,93
2025-10-09;10,65
2025-10-10;4,23
2025-10-11;8,89
2025-10-12;6,92
2025-10-13;7,96
2025-10-14;7,89
2025-10-15;4,58
2025-10-16;10,94
2025-10-17;7,99
2025-10-18;7,42
2025-10-19;11,1
2025-10-20;9,0
2025-10-21;4,64
2025-10-22;6,33
2025-10-23;4,24
2025-10-24;0,022
2025-10-25;6,71
2025-10-26;2,05
2025-10-27;4,53
2025-10-28;0,283
