Zeit;Verbrauch
2022-01-25 07:00:00;0,045
2022-01-25 08:00:00;0,158
2022-01-25 09:00:00;0,283
2022-01-25 10:00:00;0,362
2022-01-25 11:00:00;0,527
2022-01-25 12:00:00;0,594
2022-01-25 13:00:00;0,643
2022-01-25 14:00:00;0,57
2022-01-25 15:00:00;0,07
2022-01-25 16:00:00;0,004
