Zeit;Verbrauch
2018-07-28 00:00:00;0,0
2018-07-28 01:00:00;0,0
2018-07-28 02:00:00;0,0
2018-07-28 03:00:00;0,0
2018-07-28 04:00:00;0,0
2018-07-28 05:00:00;0,0
2018-07-28 06:00:00;0,0
2018-07-28 07:00:00;0,0
2018-07-28 08:00:00;0,0
2018-07-28 09:00:00;1,506
2018-07-28 10:00:00;1,67
2018-07-28 11:00:00;1,614
2018-07-28 12:00:00;1,38
2018-07-28 13:00:00;1,227
2018-07-28 14:00:00;1,272
2018-07-28 15:00:00;1,424
2018-07-28 16:00:00;1,439
2018-07-28 17:00:00;1,298
2018-07-28 18:00:00;0,952
2018-07-28 19:00:00;0,0
2018-07-28 20:00:00;0,0
2018-07-28 21:00:00;0,0
2018-07-28 22:00:00;0,0
2018-07-28 23:00:00;0,0
