Zeit;Verbrauch
2014-08-25 00:00:00;0,0
2014-08-25 01:00:00;0,0
2014-08-25 02:00:00;0,0
2014-08-25 03:00:00;0,0
2014-08-25 04:00:00;0,0
2014-08-25 05:00:00;0,0
2014-08-25 06:00:00;0,0
2014-08-25 07:00:00;0,0
2014-08-25 08:00:00;0,0
2014-08-25 09:00:00;1,519
2014-08-25 10:00:00;1,684
2014-08-25 11:00:00;1,628
2014-08-25 12:00:00;1,392
2014-08-25 13:00:00;1,237
2014-08-25 14:00:00;1,283
2014-08-25 15:00:00;1,436
2014-08-25 16:00:00;1,451
2014-08-25 17:00:00;1,309
2014-08-25 18:00:00;0,96
2014-08-25 19:00:00;0,0
2014-08-25 20:00:00;0,0
2014-08-25 21:00:00;0,0
2014-08-25 22:00:00;0,0
2014-08-25 23:00:00;0,0
