Zeit;Verbrauch
2014-08-01 00:00:00;0,0
2014-08-01 01:00:00;0,0
2014-08-01 02:00:00;0,0
2014-08-01 03:00:00;0,0
2014-08-01 04:00:00;0,0
2014-08-01 05:00:00;0,0
2014-08-01 06:00:00;0,0
2014-08-01 07:00:00;0,0
2014-08-01 08:00:00;0,0
2014-08-01 09:00:00;1,829
2014-08-01 10:00:00;2,028
2014-08-01 11:00:00;1,961
2014-08-01 12:00:00;1,676
2014-08-01 13:00:00;1,49
2014-08-01 14:00:00;1,545
2014-08-01 15:00:00;1,73
2014-08-01 16:00:00;1,748
2014-08-01 17:00:00;1,576
2014-08-01 18:00:00;1,156
2014-08-01 19:00:00;0,0
2014-08-01 20:00:00;0,0
2014-08-01 21:00:00;0,0
2014-08-01 22:00:00;0,0
2014-08-01 23:00:00;0,0
