Zeit;Verbrauch
2014-08-14 00:00:00;0,0
2014-08-14 01:00:00;0,0
2014-08-14 02:00:00;0,0
2014-08-14 03:00:00;0,0
2014-08-14 04:00:00;0,0
2014-08-14 05:00:00;0,0
2014-08-14 06:00:00;0,0
2014-08-14 07:00:00;0,0
2014-08-14 08:00:00;0,0
2014-08-14 09:00:00;1,624
2014-08-14 10:00:00;1,8
2014-08-14 11:00:00;1,741
2014-08-14 12:00:00;1,488
2014-08-14 13:00:00;1,323
2014-08-14 14:00:00;1,371
2014-08-14 15:00:00;1,535
2014-08-14 16:00:00;1,552
2014-08-14 17:00:00;1,399
2014-08-14 18:00:00;1,026
2014-08-14 19:00:00;0,0
2014-08-14 20:00:00;0,0
2014-08-14 21:00:00;0,0
2014-08-14 22:00:00;0,0
2014-08-14 23:00:00;0,0
