Zeit;Verbrauch
2019-09-26 00:00:00;0,0
2019-09-26 01:00:00;0,0
2019-09-26 02:00:00;0,0
2019-09-26 03:00:00;0,0
2019-09-26 04:00:00;0,0
2019-09-26 05:00:00;0,0
2019-09-26 06:00:00;0,0
2019-09-26 07:00:00;0,0
2019-09-26 08:00:00;0,0
2019-09-26 09:00:00;0,429
2019-09-26 10:00:00;0,476
2019-09-26 11:00:00;0,46
2019-09-26 12:00:00;0,394
2019-09-26 13:00:00;0,35
2019-09-26 14:00:00;0,363
2019-09-26 15:00:00;0,406
2019-09-26 16:00:00;0,41
2019-09-26 17:00:00;0,37
2019-09-26 18:00:00;0,271
2019-09-26 19:00:00;0,0
2019-09-26 20:00:00;0,0
2019-09-26 21:00:00;0,0
2019-09-26 22:00:00;0,0
2019-09-26 23:00:00;0,0
