Zeit;Verbrauch
2020-12-04 07:00:00;0,01
2020-12-04 08:00:00;0,089
2020-12-04 09:00:00;0,347
2020-12-04 10:00:00;0,666
2020-12-04 11:00:00;0,643
2020-12-04 12:00:00;1,166
2020-12-04 13:00:00;1,008
2020-12-04 14:00:00;0,312
2020-12-04 15:00:00;0,023
