Zeit;Verbrauch
2025-02-01 00:00:00;0,0
2025-02-01 01:00:00;0,0
2025-02-01 02:00:00;0,0
2025-02-01 03:00:00;0,0
2025-02-01 04:00:00;0,0
2025-02-01 05:00:00;0,0
2025-02-01 06:00:00;0,0
2025-02-01 07:00:00;0
2025-02-01 08:00:00;0,135
2025-02-01 09:00:00;0,49
2025-02-01 10:00:00;0,67
2025-02-01 11:00:00;0,58
2025-02-01 12:00:00;0,53
2025-02-01 13:00:00;0,46
2025-02-01 14:00:00;0,33
2025-02-01 15:00:00;0,16
2025-02-01 16:00:00;0,05
2025-02-01 17:00:00;0,0
2025-02-01 18:00:00;0,0
2025-02-01 19:00:00;0,0
2025-02-01 20:00:00;0,0
2025-02-01 21:00:00;0,0
2025-02-01 22:00:00;0,0
2025-02-01 23:00:00;0,0
