Zeit;Verbrauch
2025-02-24 00:00:00;0,0
2025-02-24 01:00:00;0,0
2025-02-24 02:00:00;0,0
2025-02-24 03:00:00;0,0
2025-02-24 04:00:00;0,0
2025-02-24 05:00:00;0,0
2025-02-24 06:00:00;0
2025-02-24 07:00:00;0,051
2025-02-24 08:00:00;0,31
2025-02-24 09:00:00;0,86
2025-02-24 10:00:00;1,21
2025-02-24 11:00:00;1,5
2025-02-24 12:00:00;1,56
2025-02-24 13:00:00;0,91
2025-02-24 14:00:00;0,78
2025-02-24 15:00:00;0,64
2025-02-24 16:00:00;0,29
2025-02-24 17:00:00;0,07
2025-02-24 18:00:00;0,0
2025-02-24 19:00:00;0,0
2025-02-24 20:00:00;0,0
2025-02-24 21:00:00;0,0
2025-02-24 22:00:00;0,0
2025-02-24 23:00:00;0,0
