Zeit;Verbrauch
2025-02-10 00:00:00;0,0
2025-02-10 01:00:00;0,0
2025-02-10 02:00:00;0,0
2025-02-10 03:00:00;0,0
2025-02-10 04:00:00;0,0
2025-02-10 05:00:00;0,0
2025-02-10 06:00:00;0,0
2025-02-10 07:00:00;0
2025-02-10 08:00:00;0,048
2025-02-10 09:00:00;0,26
2025-02-10 10:00:00;0,57
2025-02-10 11:00:00;1,23
2025-02-10 12:00:00;0,61
2025-02-10 13:00:00;0,61
2025-02-10 14:00:00;0,83
2025-02-10 15:00:00;0,45
2025-02-10 16:00:00;0,16
2025-02-10 17:00:00;0,01
2025-02-10 18:00:00;0,0
2025-02-10 19:00:00;0,0
2025-02-10 20:00:00;0,0
2025-02-10 21:00:00;0,0
2025-02-10 22:00:00;0,0
2025-02-10 23:00:00;0,0
