Zeit;Verbrauch
2025-02-25 00:00:00;0,0
2025-02-25 01:00:00;0,0
2025-02-25 02:00:00;0,0
2025-02-25 03:00:00;0,0
2025-02-25 04:00:00;0,0
2025-02-25 05:00:00;0,0
2025-02-25 06:00:00;0
2025-02-25 07:00:00;0,02
2025-02-25 08:00:00;0,33
2025-02-25 09:00:00;0,61
2025-02-25 10:00:00;0,63
2025-02-25 11:00:00;0,4
2025-02-25 12:00:00;0,56
2025-02-25 13:00:00;0,99
2025-02-25 14:00:00;0,59
2025-02-25 15:00:00;0,35
2025-02-25 16:00:00;0,39
2025-02-25 17:00:00;0,12
2025-02-25 18:00:00;0,0
2025-02-25 19:00:00;0,0
2025-02-25 20:00:00;0,0
2025-02-25 21:00:00;0,0
2025-02-25 22:00:00;0,0
2025-02-25 23:00:00;0,0
