Zeit;Verbrauch
2025-08-09 00:00:00;0,0
2025-08-09 01:00:00;0,0
2025-08-09 02:00:00;0,0
2025-08-09 03:00:00;0,0
2025-08-09 04:00:00;0
2025-08-09 05:00:00;0,033
2025-08-09 06:00:00;0
2025-08-09 07:00:00;0,23
2025-08-09 08:00:00;1,02
2025-08-09 09:00:00;1,51
2025-08-09 10:00:00;1,79
2025-08-09 11:00:00;2,05
2025-08-09 12:00:00;2,99
2025-08-09 13:00:00;2,7
2025-08-09 14:00:00;2,05
2025-08-09 15:00:00;1,58
2025-08-09 16:00:00;1,33
2025-08-09 17:00:00;0,37
2025-08-09 18:00:00;0,12
2025-08-09 19:00:00;0,02
2025-08-09 20:00:00;0,0
2025-08-09 21:00:00;0,0
2025-08-09 22:00:00;0,0
2025-08-09 23:00:00;0,0
