Zeit;Verbrauch
2025-08-03 00:00:00;0,0
2025-08-03 01:00:00;0,0
2025-08-03 02:00:00;0,0
2025-08-03 03:00:00;0,0
2025-08-03 04:00:00;0
2025-08-03 05:00:00;0,012
2025-08-03 06:00:00;0,11
2025-08-03 07:00:00;0,24
2025-08-03 08:00:00;0,64
2025-08-03 09:00:00;1,25
2025-08-03 10:00:00;0,85
2025-08-03 11:00:00;1,75
2025-08-03 12:00:00;2,07
2025-08-03 13:00:00;2,3
2025-08-03 14:00:00;1,4
2025-08-03 15:00:00;0,67
2025-08-03 16:00:00;0,65
2025-08-03 17:00:00;0,54
2025-08-03 18:00:00;0,16
2025-08-03 19:00:00;0,05
2025-08-03 20:00:00;0,0
2025-08-03 21:00:00;0,0
2025-08-03 22:00:00;0,0
2025-08-03 23:00:00;0,0
