Zeit;Verbrauch
2025-08-16 00:00:00;0,0
2025-08-16 01:00:00;0,0
2025-08-16 02:00:00;0,0
2025-08-16 03:00:00;0,0
2025-08-16 04:00:00;0,0
2025-08-16 05:00:00;0
2025-08-16 06:00:00;0,03
2025-08-16 07:00:00;0,03
2025-08-16 08:00:00;0,03
2025-08-16 09:00:00;1,11
2025-08-16 10:00:00;3,02
2025-08-16 11:00:00;2,49
2025-08-16 12:00:00;2,99
2025-08-16 13:00:00;2,65
2025-08-16 14:00:00;2,01
2025-08-16 15:00:00;1,43
2025-08-16 16:00:00;0,79
2025-08-16 17:00:00;0,33
2025-08-16 18:00:00;0,25
2025-08-16 19:00:00;0,02
2025-08-16 20:00:00;0,0
2025-08-16 21:00:00;0,0
2025-08-16 22:00:00;0,0
2025-08-16 23:00:00;0,0
