Zeit;Verbrauch
2025-08-04 00:00:00;0,0
2025-08-04 01:00:00;0,0
2025-08-04 02:00:00;0,0
2025-08-04 03:00:00;0,0
2025-08-04 04:00:00;0
2025-08-04 05:00:00;0,026
2025-08-04 06:00:00;0,13
2025-08-04 07:00:00;0,34
2025-08-04 08:00:00;0,61
2025-08-04 09:00:00;0,66
2025-08-04 10:00:00;0,53
2025-08-04 11:00:00;1,45
2025-08-04 12:00:00;1,24
2025-08-04 13:00:00;1,14
2025-08-04 14:00:00;1,42
2025-08-04 15:00:00;1,48
2025-08-04 16:00:00;1,59
2025-08-04 17:00:00;0,46
2025-08-04 18:00:00;0,11
2025-08-04 19:00:00;0,02
2025-08-04 20:00:00;0,0
2025-08-04 21:00:00;0,0
2025-08-04 22:00:00;0,0
2025-08-04 23:00:00;0,0
