Zeit;Verbrauch
2025-08-18 00:00:00;0,0
2025-08-18 01:00:00;0,0
2025-08-18 02:00:00;0,0
2025-08-18 03:00:00;0,0
2025-08-18 04:00:00;0,0
2025-08-18 05:00:00;0
2025-08-18 06:00:00;0,21
2025-08-18 07:00:00;0,37
2025-08-18 08:00:00;1,11
2025-08-18 09:00:00;2,76
2025-08-18 10:00:00;2,86
2025-08-18 11:00:00;2,73
2025-08-18 12:00:00;3,02
2025-08-18 13:00:00;2,68
2025-08-18 14:00:00;2,07
2025-08-18 15:00:00;1,55
2025-08-18 16:00:00;1,32
2025-08-18 17:00:00;0,27
2025-08-18 18:00:00;0,1
2025-08-18 19:00:00;0,01
2025-08-18 20:00:00;0,0
2025-08-18 21:00:00;0,0
2025-08-18 22:00:00;0,0
2025-08-18 23:00:00;0,0
