Zeit;Verbrauch
2025-08-22 00:00:00;0,0
2025-08-22 01:00:00;0,0
2025-08-22 02:00:00;0,0
2025-08-22 03:00:00;0,0
2025-08-22 04:00:00;0,0
2025-08-22 05:00:00;0
2025-08-22 06:00:00;0,122
2025-08-22 07:00:00;0,42
2025-08-22 08:00:00;0,84
2025-08-22 09:00:00;1,51
2025-08-22 10:00:00;2,02
2025-08-22 11:00:00;2,01
2025-08-22 12:00:00;2,37
2025-08-22 13:00:00;2,23
2025-08-22 14:00:00;2,1
2025-08-22 15:00:00;1,38
2025-08-22 16:00:00;0,87
2025-08-22 17:00:00;0,49
2025-08-22 18:00:00;0,15
2025-08-22 19:00:00;0,0
2025-08-22 20:00:00;0,0
2025-08-22 21:00:00;0,0
2025-08-22 22:00:00;0,0
2025-08-22 23:00:00;0,0
