Zeit;Verbrauch
2025-08-29 00:00:00;0,0
2025-08-29 01:00:00;0,0
2025-08-29 02:00:00;0,0
2025-08-29 03:00:00;0,0
2025-08-29 04:00:00;0,0
2025-08-29 05:00:00;0
2025-08-29 06:00:00;0,047
2025-08-29 07:00:00;0,54
2025-08-29 08:00:00;1,22
2025-08-29 09:00:00;1,68
2025-08-29 10:00:00;2,56
2025-08-29 11:00:00;2,76
2025-08-29 12:00:00;2,91
2025-08-29 13:00:00;2,27
2025-08-29 14:00:00;1,22
2025-08-29 15:00:00;1,37
2025-08-29 16:00:00;0,93
2025-08-29 17:00:00;0,43
2025-08-29 18:00:00;0,13
2025-08-29 19:00:00;0,0
2025-08-29 20:00:00;0,0
2025-08-29 21:00:00;0,0
2025-08-29 22:00:00;0,0
2025-08-29 23:00:00;0,0
