Zeit;Verbrauch
2021-10-10 06:00:00;0,046
2021-10-10 07:00:00;0,086
2021-10-10 08:00:00;0,147
2021-10-10 09:00:00;0,259
2021-10-10 10:00:00;0,342
2021-10-10 11:00:00;0,362
2021-10-10 12:00:00;0,596
2021-10-10 13:00:00;0,718
2021-10-10 14:00:00;0,714
2021-10-10 15:00:00;0,203
2021-10-10 16:00:00;0,042
