Zeit;Verbrauch
2021-10-25 06:00:00;0,056
2021-10-25 07:00:00;0,199
2021-10-25 08:00:00;0,371
2021-10-25 09:00:00;1,196
2021-10-25 10:00:00;1,476
2021-10-25 11:00:00;1,389
2021-10-25 12:00:00;0,861
2021-10-25 13:00:00;0,495
2021-10-25 14:00:00;0,451
2021-10-25 15:00:00;0,157
2021-10-25 16:00:00;0,013
